,home_team,away_team,home_win,year
27757,Colombia,Argentina,-1,2006
27758,Costa Rica,Finland,1,2006
27759,Ecuador,Peru,-1,2006
27760,Ghana,Somalia,1,2006
27761,Hong Kong,Uzbekistan,-1,2006
27762,Hungary,Estonia,-1,2006
27763,Japan,Cameroon,-1,2006
27764,Lebanon,Iran,-1,2006
27765,Mexico,Iceland,-1,2006
27766,Morocco,Mali,-1,2006
27767,Netherlands,Scotland,1,2006
27768,Norway,Spain,-1,2006
27769,Portugal,Kuwait,1,2006
27770,Qatar,Singapore,1,2006
27771,Slovenia,Croatia,-1,2006
27772,Thailand,Tajikistan,1,2006
27773,Trinidad and Tobago,Cuba,1,2006
27774,Tunisia,South Africa,1,2006
27775,Turkey,Latvia,-1,2006
27776,Turkmenistan,Afghanistan,1,2006
27777,Wales,Russia,-1,2006
27778,Luxembourg,Moldova,-1,2006
27779,Tajikistan,Hong Kong,1,2006
27780,Thailand,Uzbekistan,1,2006
27781,United Arab Emirates,Sri Lanka,1,2006
27782,Afghanistan,Turkmenistan,-1,2006
27783,Taiwan,Macau,1,2006
27784,Bangladesh,Tajikistan,-1,2006
27785,Iran,Lebanon,1,2006
27786,Syria,Turkmenistan,-1,2006
27787,Laos,Sri Lanka,-1,2006
27788,Macau,Taiwan,-1,2006
27789,Mongolia,Maldives,-1,2006
27790,Pakistan,Kyrgyzstan,-1,2006
27791,Singapore,Qatar,-1,2006
27792,Sudan,Zanzibar,1,2006
27793,Tajikistan,Bangladesh,1,2006
27794,Uganda,Eritrea,1,2006
27795,Kenya,Eritrea,1,2006
27796,Rwanda,Zanzibar,-1,2006
27797,Kyrgyzstan,Pakistan,1,2006
27798,Maldives,Mongolia,1,2006
27799,Sri Lanka,Laos,1,2006
27800,Hong Kong,South Korea,-1,2006
27801,Japan,China PR,1,2006
27802,Sudan,Rwanda,1,2006
27803,Uganda,Kenya,-1,2006
27804,South Korea,China PR,1,2006
27805,Kenya,Rwanda,-1,2006
27806,Sudan,Uganda,-1,2006
27807,China PR,Hong Kong,1,2006
27808,Japan,South Korea,-1,2006
27809,Sudan,Kenya,-1,2006
27810,Uganda,Rwanda,1,2006
27811,Malta,Poland,-1,2006
27812,Bahrain,Iraq,-1,2006
27813,Kenya,Egypt,-1,2006
27814,Botswana,Zimbabwe,-1,2006
27815,Lithuania,Poland,-1,2006
27816,United Arab Emirates,Azerbaijan,-1,2006
27817,Bahrain,Egypt,-1,2006
27818,Iraq,Kenya,1,2006
27819,Kuwait,Lebanon,1,2006
27820,Saudi Arabia,Estonia,-1,2006
27821,Bahrain,Kenya,1,2006
27822,Egypt,Iraq,1,2006
27823,Kuwait,Lebanon,-1,2006
27824,Latvia,Kuwait,-1,2006
27825,Oman,Estonia,1,2006
27826,Saudi Arabia,Azerbaijan,1,2006
27827,Qatar,Iraq,-1,2006
27828,United Arab Emirates,Kenya,-1,2006
27829,Bermuda,Barbados,-1,2006
27830,Kuwait,Oman,-1,2006
27831,United Arab Emirates,Saudi Arabia,-1,2006
27832,Bahamas,Haiti,-1,2006
27833,Bahrain,Qatar,-1,2006
27834,Basque Country,Uruguay,1,2006
27835,Andalusia,Latvia,1,2006
27836,Yemen,Oman,-1,2006
27837,Catalonia,Ecuador,1,2006
27838,Kuwait,United Arab Emirates,-1,2006
27839,Saudi Arabia,Qatar,-1,2006
27840,Bahrain,Yemen,1,2006
27841,Oman,United Arab Emirates,1,2006
27842,Bahrain,Saudi Arabia,-1,2006
27843,Bermuda,Barbados,-1,2006
27844,Kuwait,Yemen,1,2006
27845,Oman,Bahrain,-1,2006
27846,United Arab Emirates,Qatar,-1,2006
27847,Kuwait,Saudi Arabia,-1,2006
27848,Qatar,Yemen,1,2006
27849,Oman,Saudi Arabia,-1,2006
27850,United Arab Emirates,Bahrain,-1,2006
27851,Cuba,Martinique,-1,2006
27852,Egypt,Rwanda,1,2006
27853,Kuwait,Qatar,-1,2006
27854,Yemen,Saudi Arabia,-1,2006
27855,Kuwait,Bahrain,-1,2006
27856,Mauritius,South Africa,1,2006
27857,Suriname,Curaçao,-1,2006
27858,Barbados,Grenada,1,2006
27859,Oman,Qatar,1,2006
27860,Yemen,United Arab Emirates,-1,2006
27861,Egypt,DR Congo,-1,2006
27862,Tunisia,Benin,1,2006
27863,Algeria,Mali,-1,2006
27864,Libya,Kenya,1,2006
27865,Curaçao,Suriname,1,2006
27866,Egypt,Burkina Faso,-1,2006
27867,Tunisia,Benin,1,2006
27868,Barbados,Canada,-1,2006
27869,Guadeloupe,Saint Lucia,1,2006
27870,Senegal,South Africa,1,2006
27871,Libya,Kenya,1,2006
27872,Guinea,Burkina Faso,1,2006
27873,Sweden,Norway,-1,2006
27874,Tunisia,Rwanda,1,2006
27875,Cameroon,Algeria,-1,2006
27876,DR Congo,Guinea,-1,2006
27877,Norway,Honduras,1,2006
27878,Zimbabwe,Egypt,-1,2006
27879,Kenya,Mali,-1,2006
27880,Senegal,Burkina Faso,-1,2006
27881,China PR,North Macedonia,-1,2006
27882,Nigeria,Morocco,-1,2006
27883,South Africa,Benin,1,2006
27884,British Virgin Islands,Dominica,-1,2006
27885,Curaçao,Aruba,1,2006
27886,El Salvador,Panama,-1,2006
27887,Rwanda,Guinea,-1,2006
27888,Singapore,Norway,-1,2006
27889,Tunisia,DR Congo,1,2006
27890,Algeria,Egypt,1,2006
27891,Cameroon,Zimbabwe,1,2006
27892,China PR,North Macedonia,1,2006
27893,British Virgin Islands,United States Virgin Islands,1,2006
27894,Burkina Faso,Mali,-1,2006
27895,Senegal,Kenya,1,2006
27896,Dominica,United States Virgin Islands,1,2006
27897,Grenada,Barbados,-1,2006
27898,Haiti,Nicaragua,-1,2006
27899,Morocco,Benin,1,2006
27900,Nigeria,South Africa,1,2006
27901,British Virgin Islands,Dominica,-1,2006
27902,Rwanda,DR Congo,1,2006
27903,Tunisia,Guinea,-1,2006
27904,Burkina Faso,Kenya,-1,2006
27905,Senegal,Mali,-1,2006
27906,Algeria,Zimbabwe,-1,2006
27907,Cameroon,Egypt,-1,2006
27908,China PR,Finland,1,2006
27909,Morocco,South Africa,-1,2006
27910,Nigeria,Benin,1,2006
27911,China PR,Finland,1,2006
27912,Japan,Malaysia,1,2006
27913,Mali,Guinea,1,2006
27914,Tunisia,Senegal,1,2006
27915,Cameroon,Nigeria,-1,2006
27916,Lebanon,Bahrain,1,2006
27917,Morocco,Algeria,1,2006
27918,Saint Lucia,Saint Vincent and the Grenadines,-1,2006
27919,Bermuda,Trinidad and Tobago,-1,2006
27920,Morocco,Mali,1,2006
27921,Tunisia,Nigeria,-1,2006
27922,Bermuda,Trinidad and Tobago,-1,2006
27923,Japan,Iraq,1,2006
27924,Jordan,Indonesia,1,2006
27925,Nigeria,Mali,1,2006
27926,Qatar,Bahrain,1,2006
27927,Belarus,Estonia,-1,2006
27928,South Korea,Oman,1,2006
27929,Malta,Moldova,-1,2006
27930,Tunisia,Morocco,1,2006
27931,Barbados,Guyana,-1,2006
27932,Malta,Estonia,1,2006
27933,Albania,Sweden,1,2006
27934,Antigua and Barbuda,Curaçao,1,2006
27935,Bahrain,Syria,1,2006
27936,Belgium,France,-1,2006
27937,China PR,Kuwait,1,2006
27938,Croatia,Germany,-1,2006
27939,Cyprus,Belarus,-1,2006
27940,Estonia,Moldova,1,2006
27941,Greece,Bulgaria,1,2006
27942,Haiti,Turks and Caicos Islands,1,2006
27943,Honduras,Colombia,-1,2006
27944,Hungary,Armenia,1,2006
27945,India,Singapore,1,2006
27946,Iran,Qatar,1,2006
27947,Republic of Ireland,Brazil,-1,2006
27948,Italy,Czech Republic,-1,2006
27949,Jamaica,Uruguay,1,2006
27950,Japan,Oman,1,2006
27951,Jordan,Laos,1,2006
27952,South Korea,Lebanon,1,2006
27953,Kyrgyzstan,Tajikistan,-1,2006
27954,Latvia,Kazakhstan,1,2006
27955,Libya,Ukraine,-1,2006
27956,North Macedonia,Bosnia and Herzegovina,1,2006
27957,Malaysia,Hong Kong,-1,2006
27958,Mexico,Chile,-1,2006
27959,Morocco,Switzerland,1,2006
27960,Netherlands,United States,1,2006
27961,Northern Ireland,Norway,-1,2006
27962,Palestine,Taiwan,1,2006
27963,Poland,Slovenia,1,2006
27964,Portugal,England,-1,2006
27965,Romania,Georgia,1,2006
27966,Saudi Arabia,Indonesia,1,2006
27967,Spain,Peru,1,2006
27968,Turkmenistan,Sri Lanka,1,2006
27969,United Arab Emirates,Thailand,1,2006
27970,Uzbekistan,Iraq,-1,2006
27971,Venezuela,Australia,-1,2006
27972,Vietnam,Maldives,1,2006
27973,United States Virgin Islands,Saint Kitts and Nevis,-1,2006
27974,Wales,Scotland,1,2006
27975,Yemen,North Korea,-1,2006
27976,Cyprus,Georgia,1,2006
27977,Kazakhstan,Armenia,-1,2006
27978,Latvia,Hungary,-1,2006
27979,Belarus,Latvia,1,2006
27980,Cyprus,Kazakhstan,1,2006
27981,Georgia,Armenia,-1,2006
27982,Poland,Faroe Islands,1,2006
27983,Turks and Caicos Islands,Haiti,-1,2006
27984,British Virgin Islands,Saint Lucia,-1,2006
27985,Cayman Islands,Cuba,-1,2006
27986,Faroe Islands,Luxembourg,1,2006
27987,Aruba,Suriname,-1,2006
27988,Grenada,Guyana,1,2006
27989,Lesotho,Botswana,-1,2006
27990,Bermuda,Montserrat,1,2006
27991,Nicaragua,Haiti,-1,2006
27992,Trinidad and Tobago,Guyana,1,2006
27993,Alderney,Jersey,-1,2006
27994,Mexico,Ecuador,1,2006
27995,Venezuela,Honduras,1,2006
27996,Barbados,Dominica,1,2006
27997,United States,Haiti,-1,2006
27998,Guyana,Grenada,-1,2006
27999,Cuba,Panama,-1,2006
28000,China PR,Myanmar,1,2006
28001,Malaysia,Indonesia,-1,2006
28002,Yemen,Turkmenistan,-1,2006
28003,Cuba,Panama,1,2006
28004,Dominican Republic,Anguilla,-1,2006
28005,Saint Kitts and Nevis,British Virgin Islands,1,2006
28006,Bahrain,Jordan,-1,2006
28007,Dominican Republic,Anguilla,1,2006
28008,Montserrat,Bermuda,-1,2006
28009,Saint Kitts and Nevis,Antigua and Barbuda,-1,2006
28010,Saint Vincent and the Grenadines,Saint Lucia,-1,2006
28011,Bahrain,Jordan,-1,2006
28012,Lebanon,Syria,-1,2006
28013,Bahamas,Dominica,-1,2006
28014,Libya,Qatar,1,2006
28015,Syria,Palestine,-1,2006
28016,Cuba,Cayman Islands,1,2006
28017,Suriname,Aruba,1,2006
28018,Bahamas,Dominica,-1,2006
28019,Saint Lucia,British Virgin Islands,1,2006
28020,Argentina,Ecuador,1,2006
28021,Australia,South Africa,1,2006
28022,Bolivia,Chile,-1,2006
28023,Israel,Lithuania,1,2006
28024,Estonia,Northern Ireland,-1,2006
28025,Albania,Iceland,1,2006
28026,Bermuda,Nicaragua,1,2006
28027,Bulgaria,Russia,-1,2006
28028,Croatia,Turkey,-1,2006
28029,Curaçao,Antigua and Barbuda,1,2006
28030,Egypt,Trinidad and Tobago,1,2006
28031,El Salvador,Guatemala,-1,2006
28032,Germany,Belgium,1,2006
28033,Greece,Switzerland,1,2006
28034,Hong Kong,China PR,-1,2006
28035,India,Oman,-1,2006
28036,Republic of Ireland,Czech Republic,1,2006
28037,Jamaica,Honduras,-1,2006
28038,Jordan,Qatar,1,2006
28039,North Korea,United Arab Emirates,-1,2006
28040,Kyrgyzstan,Syria,-1,2006
28041,Laos,Iran,-1,2006
28042,Luxembourg,Bosnia and Herzegovina,-1,2006
28043,North Macedonia,Ukraine,1,2006
28044,Malaysia,Kuwait,-1,2006
28045,Maldives,South Korea,-1,2006
28046,Malta,Finland,-1,2006
28047,Mexico,Costa Rica,1,2006
28048,Moldova,Azerbaijan,1,2006
28049,Morocco,Angola,1,2006
28050,Netherlands,France,-1,2006
28051,Palestine,Iraq,-1,2006
28052,Paraguay,Brazil,-1,2006
28053,Peru,Colombia,-1,2006
28054,Poland,United States,-1,2006
28055,Portugal,Italy,-1,2006
28056,Scotland,Romania,-1,2006
28057,Serbia,Norway,-1,2006
28058,Singapore,Japan,-1,2006
28059,Slovakia,Austria,-1,2006
28060,Slovenia,Latvia,-1,2006
28061,Spain,Denmark,1,2006
28062,Sri Lanka,Saudi Arabia,-1,2006
28063,Saint Kitts and Nevis,United States Virgin Islands,1,2006
28064,Sweden,England,1,2006
28065,Tajikistan,Bahrain,-1,2006
28066,Tunisia,Ivory Coast,-1,2006
28067,Turkmenistan,Indonesia,1,2006
28068,Uruguay,Venezuela,-1,2006
28069,Vietnam,Lebanon,-1,2006
28070,Yemen,Thailand,-1,2006
28071,Taiwan,Uzbekistan,-1,2006
28072,Bermuda,Nicaragua,1,2006
28073,Vanuatu,Solomon Islands,-1,2006
28074,Vanuatu,Solomon Islands,-1,2006
28075,Honduras,Panama,-1,2006
28076,Mozambique,Eswatini,1,2006
28077,Andorra,China PR,-1,2006
28078,Mozambique,Madagascar,1,2006
28079,Sudan,Syria,-1,2006
28080,Sudan,Syria,-1,2006
28081,Hungary,Japan,1,2006
28082,Curaçao,Dominican Republic,1,2006
28083,Algeria,China PR,-1,2006
28084,Armenia,Turkmenistan,1,2006
28085,Austria,Luxembourg,1,2006
28086,Belarus,Lithuania,1,2006
28087,Belgium,Turkey,-1,2006
28088,Bosnia and Herzegovina,Finland,1,2006
28089,Bulgaria,Cameroon,1,2006
28090,Chile,Peru,-1,2006
28091,Czech Republic,Japan,-1,2006
28092,Denmark,Scotland,1,2006
28093,El Salvador,Colombia,-1,2006
28094,Estonia,Albania,-1,2006
28095,Ghana,Angola,-1,2006
28096,Honduras,Ecuador,-1,2006
28097,Hungary,Brazil,-1,2006
28098,Israel,Moldova,-1,2006
28099,Italy,Spain,-1,2006
28100,Ivory Coast,Guinea,1,2006
28101,Jamaica,Venezuela,1,2006
28102,Kazakhstan,Azerbaijan,-1,2006
28103,South Korea,Paraguay,-1,2006
28104,Latvia,Iceland,-1,2006
28105,North Macedonia,Croatia,-1,2006
28106,Morocco,Argentina,-1,2006
28107,Namibia,Botswana,-1,2006
28108,Netherlands,Greece,1,2006
28109,Northern Ireland,Serbia,-1,2006
28110,Norway,Russia,1,2006
28111,Panama,Bermuda,1,2006
28112,Poland,Republic of Ireland,-1,2006
28113,Portugal,Sweden,-1,2006
28114,Romania,Germany,1,2006
28115,San Marino,Liechtenstein,1,2006
28116,Switzerland,Slovenia,1,2006
28117,Tunisia,Mali,1,2006
28118,Ukraine,Slovakia,-1,2006
28119,United States,Mexico,1,2006
28120,Libya,Jordan,1,2006
28121,Nicaragua,Bermuda,1,2006
28122,Guatemala,Panama,-1,2006
28123,Zambia,Zimbabwe,-1,2006
28124,Nicaragua,Bermuda,1,2006
28125,Jersey,Guernsey,1,2006
28126,Cook Islands,Samoa,-1,2006
28127,Guatemala,Haiti,1,2006
28128,Grenada,Saint Vincent and the Grenadines,-1,2006
28129,Angola,Namibia,1,2006
28130,Papua New Guinea,Vanuatu,-1,2006
28131,Samoa,American Samoa,1,2006
28132,Solomon Islands,Tonga,1,2006
28133,Tahiti,Cook Islands,1,2006
28134,American Samoa,Vanuatu,-1,2006
28135,El Salvador,Haiti,-1,2006
28136,Fiji,Papua New Guinea,1,2006
28137,Solomon Islands,Cook Islands,1,2006
28138,Tahiti,New Caledonia,-1,2006
28139,Fiji,American Samoa,1,2006
28140,Samoa,Vanuatu,-1,2006
28141,Solomon Islands,New Caledonia,1,2006
28142,Tonga,Cook Islands,1,2006
28143,Åland Islands,Sealand,-1,2006
28144,Zimbabwe,Zambia,-1,2006
28145,American Samoa,Papua New Guinea,-1,2006
28146,New Caledonia,Cook Islands,1,2006
28147,Samoa,Fiji,-1,2006
28148,Tahiti,Tonga,1,2006
28149,Cyprus,Jordan,-1,2006
28150,Fiji,Vanuatu,-1,2006
28151,New Caledonia,Tonga,1,2006
28152,Samoa,Papua New Guinea,-1,2006
28153,Solomon Islands,Tahiti,-1,2006
28154,Benin,Togo,-1,2006
28155,Cuba,Grenada,-1,2006
28156,France,Brazil,-1,2006
28157,Australia,Turkey,-1,2006
28158,Sudan,Uganda,1,2006
28159,Zambia,Malawi,-1,2006
28160,DR Congo,Angola,-1,2006
28161,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1,2006
28162,Togo,Benin,-1,2006
28163,Trinidad and Tobago,Iraq,1,2006
28164,Australia,Turkey,-1,2006
28165,Egypt,Zimbabwe,1,2006
28166,Austria,Russia,-1,2006
28167,Sudan,Zambia,-1,2006
28168,Catalonia,Brazil,-1,2006
28169,Benin,Burkina Faso,1,2006
28170,Lebanon,Bahrain,-1,2006
28171,Mozambique,Botswana,-1,2006
28172,Estonia,Scotland,-1,2006
28173,Georgia,Israel,-1,2006
28174,Germany,Malta,1,2006
28175,Republic of Ireland,Romania,1,2006
28176,Norway,Wales,-1,2006
28177,Azerbaijan,Uzbekistan,1,2006
28178,Finland,Sweden,-1,2006
28179,France,Andorra,1,2006
28180,Mali,Morocco,-1,2006
28181,Rwanda,Uganda,-1,2006
28182,Australia,New Zealand,1,2006
28183,Croatia,Slovakia,1,2006
28184,Egypt,Gabon,1,2006
28185,Republic of Ireland,Nigeria,-1,2006
28186,Netherlands,Belgium,-1,2006
28187,Poland,Greece,1,2006
28188,Portugal,Luxembourg,1,2006
28189,Senegal,Guinea,-1,2006
28190,Tahiti,Fiji,-1,2006
28191,Vanuatu,Solomon Islands,-1,2006
28192,Algeria,Jordan,-1,2006
28193,Barbados,Northern Ireland,-1,2006
28194,Burkina Faso,Libya,1,2006
28195,Estonia,Denmark,-1,2006
28196,Iceland,Japan,-1,2006
28197,Scotland,Trinidad and Tobago,1,2006
28198,Saint Vincent and the Grenadines,Martinique,1,2006
28199,Tunisia,Italy,-1,2006
28200,Wales,Canada,1,2006
28201,Australia,Tahiti,1,2006
28202,Fiji,Vanuatu,1,2006
28203,Mozambique,Eswatini,-1,2006
28204,New Zealand,Solomon Islands,1,2006
28205,Nigeria,Jamaica,1,2006
28206,Oman,Maldives,1,2006
28207,Qatar,Turkmenistan,1,2006
28208,United Arab Emirates,Bahrain,-1,2006
28209,Bolivia,Paraguay,1,2006
28210,China PR,Hungary,1,2006
28211,England,Japan,-1,2006
28212,Kuwait,Syria,-1,2006
28213,Netherlands,Faroe Islands,1,2006
28214,Uruguay,Peru,-1,2006
28215,Venezuela,Chile,-1,2006
28216,Australia,Fiji,1,2006
28217,Brazil,Argentina,1,2006
28218,Czech Republic,Bulgaria,1,2006
28219,Ecuador,Colombia,1,2006
28220,Grenada,Saint Lucia,1,2006
28221,Republic of Ireland,Jamaica,1,2006
28222,South Korea,Turkey,-1,2006
28223,New Zealand,Vanuatu,-1,2006
28224,Saint Kitts and Nevis,Northern Ireland,-1,2006
28225,Switzerland,Germany,-1,2006
28226,Tahiti,Solomon Islands,-1,2006
28227,United States,Honduras,1,2006
28228,Indonesia,India,-1,2006
28229,Kuwait,Syria,-1,2006
28230,Liechtenstein,Greece,-1,2006
28231,Oman,Maldives,1,2006
28232,Australia,Vanuatu,1,2006
28233,Costa Rica,Nicaragua,1,2006
28234,Fiji,Solomon Islands,-1,2006
28235,New Zealand,Tahiti,1,2006
28236,Algeria,Angola,-1,2006
28237,Burkina Faso,Ghana,1,2006
28238,Denmark,Croatia,-1,2006
28239,Ecuador,Bolivia,1,2006
28240,England,Iceland,1,2006
28241,Gabon,Zimbabwe,-1,2006
28242,South Korea,Turkey,1,2006
28243,Malawi,Morocco,-1,2006
28244,Netherlands,Republic of Ireland,-1,2006
28245,Nigeria,Rwanda,1,2006
28246,Portugal,Lithuania,1,2006
28247,Qatar,Kyrgyzstan,-1,2006
28248,Senegal,Congo,1,2006
28249,South Africa,Cape Verde,1,2006
28250,Spain,Andorra,1,2006
28251,Sweden,Poland,1,2006
28252,Tunisia,Botswana,1,2006
28253,Zambia,Togo,1,2006
28254,Argentina,Paraguay,-1,2006
28255,Australia,Solomon Islands,-1,2006
28256,Cameroon,Benin,1,2006
28257,Chile,Brazil,-1,2006
28258,Colombia,Uruguay,1,2006
28259,Czech Republic,Estonia,1,2006
28260,Fiji,New Zealand,-1,2006
28261,France,Ukraine,1,2006
28262,Germany,Hungary,-1,2006
28263,Ivory Coast,Libya,1,2006
28264,Latvia,Azerbaijan,-1,2006
28265,Liberia,Mali,1,2006
28266,Peru,Venezuela,-1,2006
28267,Sudan,Egypt,-1,2006
28268,Switzerland,Liechtenstein,1,2006
28269,Tahiti,Vanuatu,1,2006
28270,Trinidad and Tobago,Northern Ireland,-1,2006
28271,Uganda,DR Congo,1,2006
28272,Bahrain,Kyrgyzstan,1,2006
28273,China PR,Malaysia,1,2006
28274,Indonesia,Sri Lanka,1,2006
28275,Iran,Jordan,-1,2006
28276,Iraq,Taiwan,1,2006
28277,Japan,India,1,2006
28278,South Korea,Vietnam,1,2006
28279,Kuwait,Hong Kong,1,2006
28280,Lebanon,Maldives,1,2006
28281,Oman,Singapore,1,2006
28282,Qatar,Laos,1,2006
28283,Saudi Arabia,Turkmenistan,1,2006
28284,Thailand,North Korea,-1,2006
28285,United Arab Emirates,Yemen,1,2006
28286,Uzbekistan,Palestine,1,2006
28287,Syria,Tajikistan,1,2006
28288,Estonia,North Macedonia,-1,2006
28289,Cuba,Costa Rica,-1,2006
28290,Curaçao,Honduras,-1,2006
28291,Haiti,Jamaica,-1,2006
28292,Portugal,Greece,-1,2006
28293,Spain,Russia,1,2006
28294,Suriname,Guatemala,-1,2006
28295,Barbados,Saint Kitts and Nevis,-1,2006
28296,Burkina Faso,Benin,1,2006
28297,Canada,Belize,1,2006
28298,Cape Verde,Senegal,-1,2006
28299,Dominican Republic,Trinidad and Tobago,-1,2006
28300,El Salvador,Bermuda,1,2006
28301,France,England,1,2006
28302,Mozambique,Malawi,1,2006
28303,Panama,Saint Lucia,1,2006
28304,Switzerland,Croatia,-1,2006
28305,United States,Grenada,1,2006
28306,Nicaragua,Saint Vincent and the Grenadines,-1,2006
28307,Denmark,Italy,-1,2006
28308,Ghana,Togo,-1,2006
28309,Sweden,Bulgaria,1,2006
28310,Czech Republic,Latvia,1,2006
28311,Germany,Netherlands,-1,2006
28312,Canada,Belize,1,2006
28313,Greece,Spain,-1,2006
28314,Portugal,Russia,1,2006
28315,Croatia,France,-1,2006
28316,England,Switzerland,1,2006
28317,Iran,Lebanon,1,2006
28318,Palestine,Jordan,-1,2006
28319,Bulgaria,Denmark,-1,2006
28320,Italy,Sweden,-1,2006
28321,Libya,Cameroon,-1,2006
28322,Botswana,Malawi,1,2006
28323,Cape Verde,Uganda,1,2006
28324,Dominica,Mexico,-1,2006
28325,Honduras,Curaçao,1,2006
28326,Iraq,Palestine,1,2006
28327,Latvia,Germany,-1,2006
28328,Mali,Zambia,-1,2006
28329,Netherlands,Czech Republic,-1,2006
28330,Rwanda,Gabon,1,2006
28331,Saint Kitts and Nevis,Barbados,1,2006
28332,Syria,Lebanon,1,2006
28333,Angola,Nigeria,1,2006
28334,Benin,Sudan,-1,2006
28335,Bermuda,El Salvador,-1,2006
28336,Congo,Liberia,1,2006
28337,DR Congo,Burkina Faso,1,2006
28338,Costa Rica,Cuba,-1,2006
28339,Egypt,Ivory Coast,-1,2006
28340,Ghana,South Africa,1,2006
28341,Grenada,United States,-1,2006
28342,Guatemala,Suriname,1,2006
28343,Guinea,Tunisia,1,2006
28344,Jamaica,Haiti,1,2006
28345,Portugal,Spain,1,2006
28346,Russia,Greece,1,2006
28347,Saint Lucia,Panama,-1,2006
28348,Togo,Senegal,1,2006
28349,Trinidad and Tobago,Dominican Republic,1,2006
28350,Zimbabwe,Algeria,-1,2006
28351,Saint Vincent and the Grenadines,Nicaragua,1,2006
28352,Croatia,England,-1,2006
28353,Iran,Syria,1,2006
28354,Jordan,Iraq,1,2006
28355,Switzerland,France,-1,2006
28356,Denmark,Sweden,-1,2006
28357,Italy,Bulgaria,1,2006
28358,Germany,Czech Republic,-1,2006
28359,Iran,Iraq,1,2006
28360,Jordan,Syria,-1,2006
28361,Netherlands,Latvia,1,2006
28362,Portugal,England,-1,2006
28363,France,Greece,-1,2006
28364,Iran,Syria,1,2006
28365,Iraq,Jordan,-1,2006
28366,Sweden,Netherlands,-1,2006
28367,Argentina,Colombia,-1,2006
28368,Czech Republic,Denmark,1,2006
28369,Mexico,Dominica,1,2006
28370,Eswatini,Zimbabwe,-1,2006
28371,Argentina,Peru,1,2006
28372,Portugal,Netherlands,1,2006
28373,Greece,Czech Republic,1,2006
28374,Botswana,Morocco,-1,2006
28375,Cape Verde,DR Congo,-1,2006
28376,China PR,Lebanon,1,2006
28377,Gabon,Angola,-1,2006
28378,Malawi,Guinea,-1,2006
28379,Nigeria,Algeria,1,2006
28380,Rwanda,Zimbabwe,-1,2006
28381,Senegal,Zambia,1,2006
28382,South Africa,Burkina Faso,1,2006
28383,Sudan,Libya,-1,2006
28384,Uganda,Ghana,-1,2006
28385,Benin,Egypt,-1,2006
28386,Cameroon,Ivory Coast,1,2006
28387,Liberia,Togo,-1,2006
28388,Portugal,Greece,-1,2006
28389,Congo,Mali,1,2006
28390,Thailand,Bahrain,-1,2006
28391,Malawi,Eswatini,-1,2006
28392,Peru,Bolivia,-1,2006
28393,Venezuela,Colombia,-1,2006
28394,Argentina,Ecuador,1,2006
28395,Mexico,Uruguay,-1,2006
28396,Brazil,Chile,1,2006
28397,Costa Rica,Paraguay,-1,2006
28398,Malawi,Eswatini,-1,2006
28399,Thailand,Jordan,-1,2006
28400,Colombia,Bolivia,1,2006
28401,Japan,Slovakia,1,2006
28402,Peru,Venezuela,1,2006
28403,Argentina,Mexico,-1,2006
28404,China PR,United Arab Emirates,-1,2006
28405,South Korea,Bahrain,1,2006
28406,Thailand,Trinidad and Tobago,1,2006
28407,Uruguay,Ecuador,1,2006
28408,Brazil,Costa Rica,1,2006
28409,Paraguay,Chile,-1,2006
28410,Serbia,Slovakia,1,2006
28411,United States,Poland,-1,2006
28412,Malaysia,Singapore,1,2006
28413,Peru,Colombia,-1,2006
28414,Venezuela,Bolivia,-1,2006
28415,Argentina,Uruguay,1,2006
28416,Japan,Serbia,1,2006
28417,Mexico,Ecuador,1,2006
28418,Brazil,Paraguay,-1,2006
28419,Costa Rica,Chile,1,2006
28420,South Korea,Trinidad and Tobago,-1,2006
28421,China PR,Bahrain,-1,2006
28422,Colombia,Costa Rica,1,2006
28423,Peru,Argentina,-1,2006
28424,Angola,Botswana,-1,2006
28425,El Salvador,Guatemala,-1,2006
28426,Iraq,Uzbekistan,-1,2006
28427,Mexico,Brazil,-1,2006
28428,Paraguay,Uruguay,-1,2006
28429,Qatar,Indonesia,-1,2006
28430,Saudi Arabia,Turkmenistan,-1,2006
28431,South Korea,Jordan,-1,2006
28432,Kuwait,United Arab Emirates,1,2006
28433,Argentina,Colombia,1,2006
28434,Iran,Thailand,1,2006
28435,Japan,Oman,1,2006
28436,Bahrain,Qatar,-1,2006
28437,China PR,Indonesia,1,2006
28438,Uruguay,Brazil,-1,2006
28439,Turkmenistan,Iraq,-1,2006
28440,Uzbekistan,Saudi Arabia,1,2006
28441,Jordan,Kuwait,1,2006
28442,Panama,Guatemala,-1,2006
28443,United Arab Emirates,South Korea,-1,2006
28444,Colombia,Uruguay,-1,2006
28445,Oman,Iran,-1,2006
28446,Thailand,Japan,-1,2006
28447,Argentina,Brazil,-1,2006
28448,Bahrain,Indonesia,1,2006
28449,China PR,Qatar,1,2006
28450,Saudi Arabia,Iraq,-1,2006
28451,Turkmenistan,Uzbekistan,-1,2006
28452,Jordan,United Arab Emirates,-1,2006
28453,South Korea,Kuwait,1,2006
28454,Honduras,Panama,-1,2006
28455,Japan,Iran,-1,2006
28456,Oman,Thailand,1,2006
28457,China PR,Iraq,1,2006
28458,Uzbekistan,Bahrain,-1,2006
28459,Japan,Jordan,-1,2006
